post_id,persona_id,handle,created_at,post_type,visibility,source,title,body,metrics
P193-POST-002,P193,fin_p193_folio,2026-06-27T09:40:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 465,200원, 보유 종목 2개","{'like_count': 75, 'comment_count': 12, 'save_count': 5}"
P194-POST-001,P194,fin_p194_folio,2026-06-28T21:30:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 32.4% 달성,"{'like_count': 43, 'comment_count': 13, 'save_count': 5}"
P194-POST-002,P194,fin_p194_folio,2026-06-24T19:11:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 846,200원, 보유 종목 2개","{'like_count': 77, 'comment_count': 12, 'save_count': 15}"
P194-POST-003,P194,fin_p194_folio,2026-06-18T21:53:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 3, 'comment_count': 12, 'save_count': 18}"
P195-POST-001,P195,fin_p195_save,2026-06-23T13:34:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 42.0% 달성,"{'like_count': 2, 'comment_count': 14, 'save_count': 7}"
P195-POST-002,P195,fin_p195_save,2026-06-19T23:58:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 2,000,400원, 보유 종목 4개","{'like_count': 10, 'comment_count': 4, 'save_count': 10}"
P195-POST-003,P195,fin_p195_save,2026-06-27T22:58:00+09:00,spend_pattern,challenge_group,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 4, 'comment_count': 1, 'save_count': 9}"
P196-POST-001,P196,fin_p196_folio,2026-06-18T12:38:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 35.2% 달성,"{'like_count': 77, 'comment_count': 7, 'save_count': 13}"
P196-POST-002,P196,fin_p196_folio,2026-06-07T22:42:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 3,312,495원, 보유 종목 3개","{'like_count': 67, 'comment_count': 6, 'save_count': 15}"
P196-POST-003,P196,fin_p196_folio,2026-06-24T13:47:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 74, 'comment_count': 4, 'save_count': 9}"
P197-POST-001,P197,fin_p197_flow,2026-06-10T12:08:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 47.9% 달성,"{'like_count': 34, 'comment_count': 13, 'save_count': 13}"
P197-POST-002,P197,fin_p197_flow,2026-06-21T19:27:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 2,349,350원, 보유 종목 3개","{'like_count': 18, 'comment_count': 7, 'save_count': 12}"
P197-POST-003,P197,fin_p197_flow,2026-06-17T23:56:00+09:00,spend_pattern,challenge_group,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 23, 'comment_count': 12, 'save_count': 5}"
P198-POST-001,P198,fin_p198_folio,2026-06-15T09:36:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 38.7% 달성,"{'like_count': 1, 'comment_count': 13, 'save_count': 5}"
P199-POST-001,P199,fin_p199_daily,2026-06-26T22:55:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 41.2% 달성,"{'like_count': 71, 'comment_count': 1, 'save_count': 5}"
P199-POST-002,P199,fin_p199_daily,2026-06-19T22:55:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 3,915,586원, 보유 종목 3개","{'like_count': 52, 'comment_count': 0, 'save_count': 16}"
P199-POST-003,P199,fin_p199_daily,2026-06-20T21:40:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 37, 'comment_count': 0, 'save_count': 7}"
